pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
gitlab-customer-profile-api-deploy-staging,pipeline/991862/job/2346107,2026-04-21T01:56:00,GitLab CI,core/customer-profile-api,release/2026.06,fabcbc5a1792e7990fabed7de0f61e56aeea2c8d,dependabot[bot],Rust,macos-latest,,394,1401,0,build,Build Failure,DOCKER_BUILD_FAILED,Running with gitlab-runner 17.x | stage=build | $ make build | cargo build --release | error[E0432]: unresolved import crate::feature_flags at /workspace/customer-profile-api/src/notifications.rs:84:6 | ERROR: Job failed: exit code 1,MEDIUM,50.11,6654,1,False,False,False,FAIL,63,31,7,0,0.499
ado-analytics-etl-release,20260601.24,2026-04-28T02:52:00,Azure DevOps,data/analytics-etl,develop,0c5e12cbeb2bfd4f169111286ddfbf338409aa5b,maria_sre,Java,macos-latest,GCP,1394,1406,0,build,Build Failure,GO_BUILD_FAILED,"##[section]Starting: build | Agent job on Azure Pipelines | mvn -B package | [ERROR] COMPILATION ERROR : /home/jenkins/workspace/analytics-etl/src/main/java/com/company/search/Service.java:[28,63] cannot find symbol class RiskDecision | ##[error]Bash exited with code 1",HIGH,54.17,14215,3,False,False,False,FAIL,36,19,12,0,0.751
circleci-model-serving-platform-ci,7b9317d0-5337-52bb-bb55-88d3a0d572d7,2026-06-05T03:39:00,CircleCI,platform/model-serving-platform,master,deff173100aba92e7c18f307b606a27530b205a8,junior_juan,Java,self-hosted-linux,AWS,883,411,1794,deploy,Deployment Failure,ALB_TARGET_UNHEALTHY,CircleCI step deploy | working_directory=~/project/model-serving-platform | kubectl rollout status deployment/model-serving-platform -n staging --timeout=180s | error: deployment exceeded its progress deadline | image=gcr.io/internal-platform/model-serving-platform:deff1731,CRITICAL,41.46,13087,1,False,True,False,FAIL,39,21,9,0,0.368
gha-billing-api-release,118000929258-3,2026-05-15T19:07:00,GitHub Actions,finance/billing-api,ci/cd-proyecto,9a8e4650bdff9b2849cc58247a2658c439627b54,release_manager,Python,ubuntu-latest,,456,1119,0,test,Test Failure,GO_TEST_FAILED,Run test job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | mvn test | [ERROR] Failures: OrderServiceTest.shouldRejectInvalidToken:153 expected:<201> but was:<500> | Error: Process completed with exit code 1,MEDIUM,73.22,8535,2,False,False,False,FAIL,79,7,5,11,0.808
jenkins-user-session-service-security-scan,user-session-service/bugfix-flaky-login-test#29760,2026-05-23T08:25:00,Jenkins,platform/user-session-service,bugfix/flaky-login-test,b0c0d761f3ef8d6a6e3d1005830be1cd09abf02d,junior_juan,Python,macos-latest,AWS,1636,62,812,deploy,Deployment Failure,ROLLBACK_REQUIRED,[Pipeline] stage(deploy) | [Pipeline] sh | AWS ALB target group health check failed: target 10.76.171.70:4478 unhealthy after deployment; CodeDeploy marked revision failed | script returned exit code 1,CRITICAL,77.78,8223,4,False,True,False,FAIL,90,27,14,0,0.453
circleci-internal-api-gateway-deploy-staging,16c59e95-d99d-5492-b6d4-47397e746473,2026-06-08T18:41:00,CircleCI,platform/internal-api-gateway,release/2026.06,a65648f22b58fb515b76057f39996be7ae1d866a,data_pipeline_bot,Java,ubuntu-latest,On-Prem,3024,1492,688,test,Timeout,MAVEN_DOWNLOAD_TIMEOUT,CircleCI step test | working_directory=~/project/internal-api-gateway | pytest tests/integration --timeout=300 | TimeoutExpired: test suite exceeded 300 seconds while waiting for service at https://internal-api-gateway.staging.internal.example.com/healthz | Exited with code 1,HIGH,52.74,7221,4,False,False,True,FAIL,66,9,12,0,0.668
gitlab-billing-api-nightly-regression,pipeline/1018390/job/2404474,2026-06-07T23:07:00,GitLab CI,finance/billing-api,master,f826290e27cdf7ab99d109e61fac434174346d51,nimal_backend,Go,macos-latest,On-Prem,1716,350,342,build,Configuration Error,YAML_PARSE_ERROR,"Running with gitlab-runner 17.x | stage=build | $ make build | terraform plan | Error: Missing required variable ""container_image""; set TF_VAR_container_image before deployment | ERROR: Job failed: exit code 1",HIGH,80.75,4130,3,False,False,False,FAIL,1,5,6,0,0.46
gha-notification-service-release,118000805918-3,2026-04-15T19:04:00,GitHub Actions,messaging/notification-service,feature/model-registry,8589620115c5767557f807dbcaac4882391e3203,carlos_dev,Python,ubuntu-latest,On-Prem,122,474,1082,test,Dependency Error,NPM_ETARGET,Run test job on ubuntu-latest | ##[group]refs/heads/feature-x | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for lodash@9.99.9 | package-lock.json out of sync | Error: Process completed with exit code 1,MEDIUM,35.52,16376,2,False,False,False,FAIL,83,42,8,0,0.91
gitlab-notification-service-nightly-regression,pipeline/981841/job/2324062,2026-04-02T21:55:00,GitLab CI,messaging/notification-service,feature/auth-jwt,c7030e9bceb64104774e9398ada60b119f87b8ce,release_manager,Rust,windows-latest,AWS,1249,435,1147,deploy,Configuration Error,HELM_VALUES_ERROR,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | helm template charts/app -f values-staging.yaml | YAML parse error on charts/app/templates/deployment.yaml: mapping values are not allowed in this context,HIGH,73.15,23046,1,False,False,False,FAIL,26,2,7,0,0.337
gitlab-data-ingestion-service-nightly-regression,pipeline/988235/job/2338117,2026-04-14T12:22:00,GitLab CI,data/data-ingestion-service,hotfix/urgente,6dc128f83e84c68bdc82ca9428cd3075c190464b,nimal_backend,Python,macos-latest,AWS,436,1053,195,test,Network Error,API_GATEWAY_TIMEOUT,Running with gitlab-runner 17.x | stage=test | $ make test | curl -fsS https://data-ingestion-service.dev.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.232.245.149:7397,HIGH,37.7,18855,3,False,False,False,FAIL,89,29,11,0,0.581
ado-inventory-sync-worker-ci,20260614.28,2026-05-29T02:59:00,Azure DevOps,ops/inventory-sync-worker,develop,d7dfd9a11985ba3f811dbd273cd695a0463a5138,sara_platform,Python,macos-latest,On-Prem,849,1412,715,deploy,Security Scan Failure,SNYK_VULNERABILITY,##[section]Starting: deploy | Agent job on Azure Pipelines | dependency-check --failOnCVSS 7 | CVE score 9.8 detected in transitive dependency pytest; build blocked by quality gate | ##[error]Bash exited with code 1,HIGH,91.06,22038,1,False,False,False,FAIL,39,7,15,0,0.815
ado-risk-scoring-service-pr-validation,20260625.22,2026-04-05T04:01:00,Azure DevOps,risk/risk-scoring-service,bugfix/payment-webhook,f80323d9d6ed4df99cb022d64a9cea6776c0207c,qa_automation,Rust,windows-latest,GCP,438,389,73,build,Security Scan Failure,DEPENDABOT_ALERT,##[section]Starting: build | Agent job on Azure Pipelines | snyk test --severity-threshold=high | ✗ High severity vulnerability found in lodash; upgrade to patched version before release,HIGH,48.0,5050,0,False,False,False,FAIL,15,7,2,0,0.063
ado-analytics-etl-pr-validation,20260609.25,2026-05-01T18:43:00,Azure DevOps,data/analytics-etl,develop,9f72805f030b610d36bb224136ce6d77aa27a509,akash_mlops,NodeJS,macos-latest,AWS,1400,238,271,test,Resource Exhaustion,OOM_KILLED,##[section]Starting: test | Agent job on Azure Pipelines | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m,HIGH,84.1,19545,3,False,False,False,FAIL,85,29,4,0,0.601
gha-search-api-build-test-deploy,118000799461-3,2026-04-14T01:52:00,GitHub Actions,search/search-api,feature/model-registry,fb5b8ca1cde4b95c2f99b6644ae6e81f0fff3785,dependabot[bot],Python,macos-latest,AWS,969,1448,921,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,Run build job on ubuntu-latest | ##[group]refs/heads/feature-x | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner | Error: Process completed with exit code 1,HIGH,92.89,12489,2,False,False,False,FAIL,17,4,5,0,0.754
gha-rag-qa-service-security-scan,118000858264-1,2026-04-28T10:40:00,GitHub Actions,platform-team/rag-qa-service,release/2026.07,b8b8935d5c6ed214c17a9c1b04b73c9c64a466c8,security_scan_bot,Java,macos-latest,AWS,2038,1078,1185,deploy,Timeout,DOCKER_PULL_TIMEOUT,Run deploy job on ubuntu-latest | ##[group]refs/heads/release | docker pull gcr.io/internal-platform/rag-qa-service:b8b8935d | context deadline exceeded after 120s; registry did not respond | Error: Process completed with exit code 1,HIGH,47.99,11676,1,False,False,True,FAIL,62,26,10,0,0.883
circleci-order-fulfillment-service-release,6ba83531-5eb8-5e69-b1b9-e2b2c918c711,2026-04-09T17:09:00,CircleCI,commerce/order-fulfillment-service,feature/model-registry,287495c498613ce378c5c11129094e13c8c71747,qa_automation,Java,self-hosted-linux,GCP,990,2037,515,deploy,Timeout,DOCKER_PULL_TIMEOUT,CircleCI step deploy | working_directory=~/project/order-fulfillment-service | npm ci | command timed out after 600000ms during postinstall script for tokio | Exited with code 1,HIGH,36.83,6526,4,False,False,False,FAIL,34,18,6,0,0.693
jenkins-helm-charts-release,helm-charts/main#30726,2026-05-12T20:49:00,Jenkins,infra/helm-charts,main,d4e2391048898d1539512b29116d46aea075fa09,sara_platform,NodeJS,windows-latest,AWS,1314,670,894,build,Timeout,DEPLOY_TIMEOUT,[Pipeline] stage(build) | [Pipeline] sh | docker pull docker.io/company/helm-charts:d4e23910 | context deadline exceeded after 120s; registry did not respond | script returned exit code 1,HIGH,59.73,20842,2,False,False,False,FAIL,93,40,5,0,0.541
ado-risk-scoring-service-nightly-regression,20260628.27,2026-05-19T12:42:00,Azure DevOps,risk/risk-scoring-service,release/2026.06,348a0274651853178157a6061226c662431d7308,akash_mlops,Python,windows-latest,GCP,725,1377,1462,deploy,Deployment Failure,ROLLBACK_REQUIRED,##[section]Starting: deploy | Agent job on Azure Pipelines | helm upgrade --install risk-scoring-service charts/app -n ml-prod | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value gcr.io/internal-platform/risk-scoring-service:348a0274,HIGH,89.79,2146,2,False,True,False,FAIL,40,2,7,0,0.438
jenkins-customer-profile-api-pr-validation,customer-profile-api/feature-order-events#22057,2026-04-10T00:08:00,Jenkins,core/customer-profile-api,feature/order-events,1b56464bd4bd87cc981db200ecd575c55469dac7,isuru_devops,NodeJS,ubuntu-latest,Azure,845,378,572,build,Permission Error,K8S_RBAC_FORBIDDEN,[Pipeline] stage(build) | [Pipeline] sh | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | script returned exit code 1,CRITICAL,48.91,11533,2,False,False,False,FAIL,63,34,4,0,0.466
circleci-model-serving-platform-ci,1d3d630d-4859-5712-95aa-bd6d2105812b,2026-04-07T01:06:00,CircleCI,platform/model-serving-platform,feature/pagos,beaa52b4f7408fe1ed5e9ee1b0386065996a9207,github-actions[bot],Java,ubuntu-latest,GCP,1166,1326,0,build,Build Failure,CMAKE_LINK_ERROR,CircleCI step build | working_directory=~/project/model-serving-platform | command returned non-zero status during build; detailed tool output was written above and summary artifact was not created | sha=beaa52b4 | Exited with code 1,HIGH,93.42,12200,2,False,False,False,FAIL,22,42,12,0,0.533
ado-data-ingestion-service-deploy-staging,20260602.21,2026-03-30T19:02:00,Azure DevOps,data/data-ingestion-service,feature/auth-jwt,46dc56b5eef04beecb5048e8001d2a1d5c13fbd1,akash_mlops,Rust,windows-latest,GCP,2190,1113,17,test,Timeout,DEPLOY_TIMEOUT,##[section]Starting: test | Agent job on Azure Pipelines | kubectl rollout status deployment/data-ingestion-service -n payments-prod --timeout=300s | timed out waiting for the condition | ##[error]Bash exited with code 1,MEDIUM,72.6,16366,1,False,False,True,FAIL,41,2,14,0,0.37
gitlab-e2e-test-suite-ci,pipeline/1012479/job/2391456,2026-05-28T04:57:00,GitLab CI,qa/e2e-test-suite,bugfix/payment-webhook,83ca907305bb4ed4fc99e3fbc83e9eb3a0adf0aa,sara_platform,Go,ubuntu-latest,Azure,858,858,176,build,Network Error,API_GATEWAY_TIMEOUT,"Running with gitlab-runner 17.x | stage=build | $ make build | pip install serde | HTTPSConnectionPool(host='pypi.org', port=443): Read timed out. (read timeout=15) | ERROR: Job failed: exit code 1",MEDIUM,40.93,5982,5,False,False,False,FAIL,41,39,3,0,0.596
gitlab-notification-service-ci,pipeline/1024591/job/2418112,2026-05-25T11:44:00,GitLab CI,messaging/notification-service,master,cd7d617eab6fb48b7e8af5ad290fc3dd78702304,sara_platform,NodeJS,ubuntu-latest,Azure,363,1319,578,deploy,Deployment Failure,ROLLBACK_REQUIRED,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | kubectl describe pod | Warning FailedScheduling: 0/6 nodes are available: insufficient memory | namespace=staging | ERROR: Job failed: exit code 1,HIGH,93.57,11936,3,False,False,False,FAIL,78,28,7,0,0.406
gha-order-fulfillment-service-ci,118001038464-2,2026-06-11T10:05:00,GitHub Actions,commerce/order-fulfillment-service,main,52014afc2abb7c04c61e90ab9a686b01ea1387f8,junior_juan,C++,ubuntu-latest,,377,1206,347,deploy,Deployment Failure,HEALTHCHECK_FAILED,Run deploy job on ubuntu-latest | ##[group]refs/heads/main | helm upgrade --install order-fulfillment-service charts/app -n ml-prod | Error: UPGRADE FAILED: cannot patch Deployment: spec.template.spec.containers[0].image: Invalid value registry.gitlab.com/order-fulfillment-service:52014afc | Error: Process completed with exit code 1,CRITICAL,78.22,20369,3,False,False,False,FAIL,79,30,9,0,0.278
gitlab-helm-charts-deploy-staging,pipeline/995269/job/2353599,2026-04-27T04:49:00,GitLab CI,infra/helm-charts,feature/model-registry,1984e6b05e026ddedd5fcaf351811050b0bf8398,qa_automation,NodeJS,macos-latest,AWS,801,1483,876,build,Resource Exhaustion,NODE_HEAP_OUT_OF_MEMORY,Running with gitlab-runner 17.x | stage=build | $ make build | docker build . | no space left on device while writing /var/lib/docker/overlay2/f176ce6ba1143303042d/diff/app/node_modules,CRITICAL,95.91,19354,3,False,False,False,FAIL,54,5,3,0,0.487
ado-deploypilot-ai-ci,20260619.3,2026-04-27T12:23:00,Azure DevOps,devops/deploypilot-ai,feature/auth-jwt,578109a7124ab9fd2b3ea80d1b014f93825fac35,renovate[bot],Java,windows-latest,AWS,687,290,344,deploy,Permission Error,K8S_RBAC_FORBIDDEN,##[section]Starting: deploy | Agent job on Azure Pipelines | gh api repos/devops/deploypilot-ai/actions/secrets | HTTP 403: Resource not accessible by integration; GITHUB_TOKEN requires actions:write | ##[error]Bash exited with code 1,CRITICAL,88.78,12415,2,False,False,False,FAIL,53,24,1,0,0.446
jenkins-feature-store-nightly-regression,feature-store/hotfix-urgent-rollout#30123,2026-05-15T19:43:00,Jenkins,mlops/feature-store,hotfix/urgent-rollout,e5944c84b57a60960e4d832135b1b4cf1a984cfa,renovate[bot],C++,windows-latest,On-Prem,1584,323,10,deploy,Timeout,DEPLOY_TIMEOUT,[Pipeline] stage(deploy) | [Pipeline] sh | kubectl rollout status deployment/feature-store -n platform-staging --timeout=300s | timed out waiting for the condition | script returned exit code 1,MEDIUM,46.75,8126,1,False,False,False,FAIL,53,8,14,0,0.912
gitlab-risk-scoring-service-build-test-deploy,pipeline/1006013/job/2377230,2026-05-16T14:36:00,GitLab CI,risk/risk-scoring-service,release/2026.06,a9c5b5e66d53fb2940c351e5eab3a90a29a9c032,devops-bot,NodeJS,ubuntu-latest,On-Prem,1319,952,133,test,Resource Exhaustion,ENOSPC,Running with gitlab-runner 17.x | stage=test | $ make test | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner,HIGH,96.26,25529,3,False,False,False,FAIL,93,17,2,0,0.914
circleci-model-serving-platform-pr-validation,15d53e7b-da3a-51d4-ac43-b8086b1d8606,2026-05-07T01:25:00,CircleCI,platform/model-serving-platform,develop,ed065291459edbfb5826e8cb79d09bc4732f2154,nimal_backend,NodeJS,ubuntu-latest,On-Prem,494,413,225,deploy,Configuration Error,HELM_VALUES_ERROR,CircleCI step deploy | working_directory=~/project/model-serving-platform | python -m app.config_check | pydantic.error_wrappers.ValidationError: DATABASE_URL field required for environment=staging | Exited with code 1,HIGH,64.51,4328,0,False,False,False,FAIL,9,1,1,0,0.113
jenkins-billing-api-nightly-regression,billing-api/develop#26429,2026-05-19T13:23:00,Jenkins,finance/billing-api,develop,e5f3124196e7454717b62fcbafbfd67fd205fe7e,dependabot[bot],NodeJS,windows-latest,On-Prem,488,182,121,test,Test Failure,GO_TEST_FAILED,"[Pipeline] stage(test) | [Pipeline] sh | npm test -- --runInBand | FAIL src/deploy/controller.spec.ts | Expected mock function to have been called once, received 0 calls | script returned exit code 1",HIGH,65.68,906,1,False,False,False,FAIL,21,1,0,1,0.348
gha-customer-profile-api-build-test-deploy,118000825766-1,2026-04-20T15:23:00,GitHub Actions,core/customer-profile-api,release/2026.07,747b99775a71a9cac75a0670c0e2b34f75b5f4be,renovate[bot],Rust,macos-latest,Azure,417,296,89,build,Resource Exhaustion,RUNNER_DISK_FULL,Run build job on ubuntu-latest | ##[group]refs/heads/release/2026.07 | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m | Error: Process completed with exit code 1,HIGH,71.3,5167,1,False,False,False,FAIL,2,5,3,0,0.21
circleci-push-notification-worker-nightly-regression,7c47fccc-8ef2-507a-82d6-949574cf98e3,2026-04-11T04:06:00,CircleCI,mobile/push-notification-worker,release/2026.06,cf275b3e291ca498950acd7f53188d773097860e,carlos_dev,Java,ubuntu-latest,GCP,908,1497,1153,build,Permission Error,SECRET_NOT_FOUND,CircleCI step build | working_directory=~/project/push-notification-worker | kubectl apply -f k8s/deployment.yaml -n platform-staging | Error from server (Forbidden): serviceaccount ci-deployer cannot patch deployments.apps in namespace platform-staging | Exited with code 1,CRITICAL,78.9,4899,0,False,False,False,FAIL,12,21,7,0,0.45
gitlab-fraud-detection-api-release,pipeline/1005711/job/2376566,2026-05-16T02:55:00,GitLab CI,platform-team/fraud-detection-api,develop,8c2daf2e81d48941f0e672b81ee25af81fb36a29,platform_admin,Rust,macos-latest,AWS,1502,159,0,test,Test Failure,CARGO_TEST_FAILED,Running with gitlab-runner 17.x | stage=test | $ make test | mvn test | [ERROR] Failures: CheckoutControllerTest.shouldCreateOrder:91 expected:<201> but was:<500> | ERROR: Job failed: exit code 1,HIGH,78.01,4335,0,False,False,False,FAIL,31,2,2,2,0.217
gha-search-api-nightly-regression,118000975708-1,2026-05-27T04:56:00,GitHub Actions,search/search-api,hotfix/urgente,0a40c08e71a61d0af2099bbbe7d89d592da162ba,qa_automation,Go,macos-latest,GCP,433,1063,656,build,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin,HIGH,41.26,11201,2,False,False,False,FAIL,40,30,2,0,0.541
