pipeline_id,run_id,timestamp,ci_tool,repository,branch,commit_hash,author,language,os,cloud_provider,build_duration_sec,test_duration_sec,deploy_duration_sec,failure_stage,failure_type,error_code,error_message,severity,cpu_usage_pct,memory_usage_mb,retry_count,is_flaky_test,rollback_triggered,incident_created,result,commit_size,files_changed,warnings,tests_failed,previous_failure_rate
ado-fraud-detection-api-ci,20260626.2,2025-10-10T12:34:00,Azure DevOps,platform-team/fraud-detection-api,feature/model-registry,c6034bc4123c73b87cde7177fcdda715493ecb50,security_scan_bot,C++,ubuntu-latest,GCP,292,21,151,None,None,None,##[section]Starting: ci | Agent job on Azure Pipelines | 2025-10-10 12:34:00 checkout c6034bc4 | dependencies restored from cache | build and tests completed successfully | warning: 1 non-blocking linter warnings recorded,None,68.98,4129,1,FALSE,FALSE,FALSE,PASS,19,1,1,0,0.293
ado-billing-api-pr-validation,20260614.53,2025-11-08T22:30:00,Azure DevOps,finance/billing-api,hotfix/urgente,c36ebb8ef42974edfa8d7762d103671fbb7d02ac,maria_sre,C++,self-hosted-linux,On-Prem,392,328,131,None,None,None,##[section]Starting: build | Agent job on Azure Pipelines | artifact billing-api:c36ebb8e published | all required checks passed | warning: 2 non-blocking linter warnings recorded,None,59.79,4489,1,FALSE,FALSE,FALSE,PASS,19,1,2,0,0.243
circleci-helm-charts-build-test-deploy,3b7152c9-1438-50ab-950f-dec70957b93b,2026-05-26T07:40:00,CircleCI,infra/helm-charts,hotfix/urgente,c2628723852b1dbeb693afb2651456bdf451bbd7,nimal_backend,C++,macos-latest,Azure,723,1403,1122,build,Dependency Error,MAVEN_DEPENDENCY_RESOLUTION,CircleCI step build | working_directory=~/project/helm-charts | go mod download | verifying github.com/company/search@v0.0.22: checksum mismatch in go.sum | Exited with code 1,MEDIUM,73.96,8105,2,FALSE,FALSE,FALSE,FAIL,65,21,5,0,0.646
gha-risk-scoring-service-build-test-deploy,118000234988-2,2025-11-27T11:38:00,GitHub Actions,risk/risk-scoring-service,feature/order-events,aefa68218660dbae263921db4c9fcc828c4c94f8,dependabot[bot],Java,windows-latest,AWS,858,1160,531,None,None,None,Run deploy job on ubuntu-latest | ##[group]refs/heads/feature | health check passed for https://risk-scoring-service.prod.internal.example.com/healthz | deployment marked successful,None,84.56,10386,0,FALSE,FALSE,FALSE,PASS,73,19,11,0,0.259
gha-order-fulfillment-service-deploy-staging,118000347937-1,2025-12-24T23:11:00,GitHub Actions,commerce/order-fulfillment-service,release/2026.06,8252535732acdcc25e3f3e6a79c2ac8d5e025dd0,akash_mlops,Java,windows-latest,GCP,59,350,217,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | artifact order-fulfillment-service:82525357 published | all required checks passed | warning: 4 non-blocking linter warnings recorded,None,62.43,3867,1,FALSE,FALSE,FALSE,PASS,22,11,4,0,0.27
jenkins-feature-store-pr-validation,feature-store/renovate-python-requests#10353,2025-12-25T08:29:00,Jenkins,mlops/feature-store,renovate/python-requests-2.x,5423fab93be2518c6c7a5895d9e4be65c008e68a,sara_platform,Go,windows-latest,AWS,692,174,327,None,None,None,[Pipeline] stage(security-scan) | [Pipeline] sh | dependency audit completed with no blocking vulnerabilities | status=success | warning: 3 non-blocking linter warnings recorded,None,61.07,1276,1,FALSE,FALSE,FALSE,PASS,2,2,3,0,0.251
gitlab-ci-templates-release,pipeline/923462/job/2195626,2025-12-18T14:53:00,GitLab CI,devops/ci-templates,main,939b2f1768b254cd42ccab9a2cfa7d7fb223b41f,isuru_devops,Python,windows-latest,Azure,404,854,324,None,None,None,Running with gitlab-runner 17.x | stage=ci | $ make ci | 2025-12-18 14:53:00 checkout 939b2f17 | dependencies restored from cache | build and tests completed successfully | warning: 12 non-blocking linter warnings recorded,None,83.6,5018,0,FALSE,FALSE,FALSE,PASS,34,16,12,0,0.393
ado-internal-api-gateway-build-test-deploy,20260616.24,2026-04-26T22:50:00,Azure DevOps,platform/internal-api-gateway,hotfix/urgente,ab87c75534ecc14bdb627302dc0d572066f011fc,security_scan_bot,C++,macos-latest,GCP,454,1370,0,test,Test Failure,GO_TEST_FAILED,"##[section]Starting: test | Agent job on Azure Pipelines | npm test -- --runInBand | FAIL src/search/service.spec.ts | Expected mock function to have been called once, received 0 calls | ##[error]Bash exited with code 1",HIGH,76.19,8459,2,FALSE,FALSE,FALSE,FAIL,25,11,7,5,0.769
circleci-search-api-nightly-regression,c6fd3bd9-b448-5294-a050-b70483a09986,2025-12-22T19:04:00,CircleCI,search/search-api,hotfix/urgente,ac89a28cedd9034c75cf4bd3e813226676fa43ca,junior_juan,Java,ubuntu-latest,GCP,262,505,52,None,None,None,CircleCI step ci | working_directory=~/project/search-api | 2025-12-22 19:04:00 checkout ac89a28c | dependencies restored from cache | build and tests completed successfully,None,53.08,3605,0,FALSE,FALSE,FALSE,PASS,8,1,1,0,0.066
ado-user-session-service-security-scan,20260627.11,2025-12-28T13:09:00,Azure DevOps,platform/user-session-service,feature/order-events,f6dca8507518c3f39c2772bc370727ae4f0ad414,isuru_devops,NodeJS,ubuntu-latest,GCP,358,261,404,None,None,None,##[section]Starting: ci | Agent job on Azure Pipelines | 2025-12-28 13:09:00 checkout f6dca850 | dependencies restored from cache | build and tests completed successfully,None,43.16,2958,1,FALSE,FALSE,FALSE,PASS,25,11,4,0,0.151
gitlab-helm-charts-pr-validation,pipeline/1014356/job/2395593,2026-05-31T14:43:00,GitLab CI,infra/helm-charts,feature/pagos,4651e86fbc78e12dec9266871ae7440f23ec3094,devops-bot,Rust,windows-latest,AWS,1629,117,399,deploy,Deployment Failure,K8S_ROLLOUT_TIMEOUT,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | job failed before post-step summary was published; check previous console lines for the first error | run_id=pipeline/1014356/job/2395593 | ERROR: Job failed: exit code 1,CRITICAL,92.73,12796,2,FALSE,FALSE,FALSE,FAIL,48,11,15,0,0.331
ado-mobile-backend-nightly-regression,20260624.24,2026-04-30T01:57:00,Azure DevOps,mobile/mobile-backend,master,f62cfb6384b00fffb4eb7669967a0b43dd96a42c,qa_automation,Rust,self-hosted-linux,GCP,346,521,787,build,Dependency Error,PIP_RESOLUTION_IMPOSSIBLE,##[section]Starting: build | Agent job on Azure Pipelines | npm ci | npm ERR! code ETARGET | npm ERR! notarget No matching version found for lodash@9.99.9 | package-lock.json out of sync | ##[error]Bash exited with code 1,HIGH,66.7,7736,0,FALSE,FALSE,FALSE,FAIL,60,29,2,0,0.383
jenkins-helm-charts-deploy-staging,helm-charts/feature-x#28825,2026-06-10T04:09:00,Jenkins,infra/helm-charts,feature/model-registry,9d93e6a13d10f08db1c05950a14f60efe2ca8620,data_pipeline_bot,Python,macos-latest,Azure,1512,155,44,build,Resource Exhaustion,RUNNER_DISK_FULL,[Pipeline] stage(build) | [Pipeline] sh | javac | java.lang.OutOfMemoryError: Java heap space during test compilation; MAVEN_OPTS=-Xmx1024m | script returned exit code 1,CRITICAL,92.05,10421,3,FALSE,FALSE,FALSE,FAIL,25,26,5,0,0.406
gha-reporting-dashboard-ci,118000795738-3,2026-04-13T06:20:00,GitHub Actions,reporting/reporting-dashboard,dependabot/npm_and_yarn/lodash-4.17.21,6655405c0ffb0bbcde2a6bac31c20db5c92edc80,platform_admin,NodeJS,macos-latest,GCP,966,228,769,deploy,Network Error,REGISTRY_504,Run deploy job on ubuntu-latest | ##[group]refs/heads/dependabot/npm_and_yarn/lodash-4.17.21 | curl -fsS https://reporting-dashboard.staging.internal.example.com/healthz | OpenSSL SSL_connect: Connection reset by peer in connection to 10.51.87.95:6175,HIGH,86.09,1546,3,FALSE,FALSE,FALSE,FAIL,80,23,6,0,0.371
ado-ci-templates-nightly-regression,20260604.26,2026-05-14T02:58:00,Azure DevOps,devops/ci-templates,ci/cd-proyecto,5ac0482bc656af1dc00a4e6530a79326d265d065,data_pipeline_bot,Java,ubuntu-latest,Azure,1015,184,985,deploy,Configuration Error,ENV_VAR_MISSING,##[section]Starting: deploy | Agent job on Azure Pipelines | docker compose config | services.api.environment.SECRET_KEY contains an invalid reference; secret was not mounted in runner context,HIGH,92.96,13415,3,FALSE,FALSE,FALSE,FAIL,11,10,10,0,0.819
circleci-mobile-backend-release,876d66d6-724e-5712-aa55-25376d5c1422,2025-10-04T06:07:00,CircleCI,mobile/mobile-backend,bugfix/payment-webhook,18c9ff84ec01fe877d8c7fe05f267701d1f9b015,nimal_backend,C++,ubuntu-latest,On-Prem,385,595,153,None,None,None,CircleCI step build | working_directory=~/project/mobile-backend | artifact mobile-backend:18c9ff84 published | all required checks passed,None,63.14,2449,1,FALSE,FALSE,FALSE,PASS,28,4,4,0,0.022
jenkins-ci-templates-deploy-staging,ci-templates/hotfix-urgent-rollout#8811,2025-12-11T13:41:00,Jenkins,devops/ci-templates,hotfix/urgent-rollout,d3fd290d0bd06b86549daa74b17cb3c6ffe81f1d,data_pipeline_bot,Rust,self-hosted-linux,Azure,471,81,446,None,None,None,[Pipeline] stage(ci) | [Pipeline] sh | 2025-12-11 13:41:00 checkout d3fd290d | dependencies restored from cache | build and tests completed successfully | warning: 2 non-blocking linter warnings recorded,None,23.06,5949,1,FALSE,FALSE,FALSE,PASS,17,13,2,0,0.251
circleci-mobile-backend-build-test-deploy,a41a75e0-48f6-5488-86a5-d904fbe00f6a,2026-04-30T17:55:00,CircleCI,mobile/mobile-backend,feature/pagos,186c5d8360e49939d1d68df6e0b8463cd4922c75,data_pipeline_bot,C++,windows-latest,Azure,1632,844,1709,deploy,Deployment Failure,HEALTHCHECK_FAILED,CircleCI step deploy | working_directory=~/project/mobile-backend | AWS ALB target group health check failed: target 10.77.126.192:5008 unhealthy after deployment; CodeDeploy marked revision failed,CRITICAL,35.51,16085,1,FALSE,TRUE,TRUE,FAIL,86,9,14,0,0.79
gitlab-ml-training-pipeline-release,pipeline/1027755/job/2425074,2026-05-09T06:14:00,GitLab CI,mlops/ml-training-pipeline,main,5628de8e1c157ef81f09e192cf7a1693158b87d8,carlos_dev,Rust,windows-latest,Azure,172,77,63,deploy,Deployment Failure,ALB_TARGET_UNHEALTHY,Running with gitlab-runner 17.x | stage=deploy | $ make deploy | kubectl rollout status deployment/ml-training-pipeline -n ml-prod --timeout=180s | error: deployment exceeded its progress deadline | image=docker.io/company/ml-training-pipeline:5628de8e,CRITICAL,42.2,5521,0,FALSE,FALSE,FALSE,FAIL,23,5,3,0,0.232
gha-ci-templates-build-test-deploy,118000046216-2,2025-10-12T08:02:00,GitHub Actions,devops/ci-templates,bugfix/payment-webhook,97584a0f124d37120506b9e7a1557e8c192efc88,qa_automation,C++,macos-latest,Azure,616,252,319,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/bugfix/payment-webhook | artifact ci-templates:97584a0f published | all required checks passed,None,32.39,5534,1,FALSE,FALSE,FALSE,PASS,29,5,0,0,0.236
gha-rag-qa-service-nightly-regression,118000957413-3,2026-05-22T16:33:00,GitHub Actions,platform-team/rag-qa-service,hotfix/urgente,c206eb4791732fadd6887020ca81f2c6fc7dff7b,dependabot[bot],Java,self-hosted-linux,AWS,954,277,121,build,Network Error,REGISTRY_504,Run build job on ubuntu-latest | ##[group]refs/heads/hotfix/urgente | docker pull gcr.io/internal-platform/rag-qa-service:c206eb47 | received unexpected HTTP status: 504 Gateway Timeout from registry mirror 10.231.227.241 | Error: Process completed with exit code 1,HIGH,66.54,1877,5,FALSE,FALSE,FALSE,FAIL,26,35,11,0,0.87
gha-kafka-stream-processor-pr-validation,118000760471-2,2026-04-04T15:32:00,GitHub Actions,data/kafka-stream-processor,master,89d7b4ad293f1a34e7b990318265b57e976baba0,nimal_backend,Python,macos-latest,None,1303,1336,109,build,Permission Error,GCP_IAM_DENIED,Run build job on ubuntu-latest | ##[group]refs/heads/master | aws ecr get-login-password | An error occurred (AccessDeniedException): User arn:aws:sts::123456789012:assumed-role/github-actions is not authorized to perform ecr:GetAuthorizationToken | Error: Process completed with exit code 1,HIGH,54.79,14705,1,FALSE,FALSE,FALSE,FAIL,30,20,5,0,0.28
jenkins-e2e-test-suite-pr-validation,e2e-test-suite/feature-x#29483,2026-04-18T10:28:00,Jenkins,qa/e2e-test-suite,feature/pagos,d2aac7cb35079e0cd150a44253a8d7d72799cd45,dependabot[bot],NodeJS,windows-latest,On-Prem,1280,1047,925,build,Dependency Error,NPM_ETARGET,[Pipeline] stage(build) | [Pipeline] sh | pip install -r requirements.txt | ERROR: Cannot install fastapi==0.110.0 and pydantic==1.10.2 because these package versions have conflicting dependencies,MEDIUM,50.69,6533,1,FALSE,FALSE,FALSE,FAIL,31,32,7,0,0.408
circleci-rag-qa-service-security-scan,2d168d2c-1eea-57c9-9519-f021fcbb696f,2026-05-27T13:48:00,CircleCI,platform-team/rag-qa-service,feature/order-events,e882d030e8b0c8ec94aa99807fb67e98f3579415,devops-bot,Go,macos-latest,Azure,907,508,0,test,Test Failure,JUNIT_TEST_FAILURE,CircleCI step test | working_directory=~/project/rag-qa-service | mvn test | [ERROR] Failures: OrderServiceTest.shouldRejectInvalidToken:218 expected:<201> but was:<500> | Exited with code 1,HIGH,41.93,18676,1,FALSE,FALSE,FALSE,FAIL,45,8,5,11,0.711
gha-analytics-etl-ci,118000115055-2,2025-10-29T01:50:00,GitHub Actions,data/analytics-etl,release/2026.06,161aeb8c1445eba095e9b1ae369a6ec85fbb9abe,renovate[bot],Rust,ubuntu-latest,Azure,448,158,1,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/release/2026.06 | 2025-10-29 01:50:00 checkout 161aeb8c | dependencies restored from cache | build and tests completed successfully,None,64.29,5447,0,TRUE,FALSE,FALSE,PASS,3,9,0,0,0.179
circleci-data-ingestion-service-nightly-regression,5ca06882-8960-5c46-b15b-9499677b3248,2026-04-09T23:57:00,CircleCI,data/data-ingestion-service,main,4548f109e4580641cc0b596660d061af805ebffc,renovate[bot],Java,macos-latest,AWS,843,675,157,deploy,Permission Error,AWS_ACCESS_DENIED,CircleCI step deploy | working_directory=~/project/data-ingestion-service | gcloud run deploy | PERMISSION_DENIED: principal ci-deploy@project.iam.gserviceaccount.com lacks roles/run.admin | Exited with code 1,HIGH,69.34,16311,1,FALSE,FALSE,FALSE,FAIL,61,9,5,0,0.231
circleci-helm-charts-ci,f201d0b1-a7d3-594d-8ee0-a166d5fd46a1,2026-04-09T13:44:00,CircleCI,infra/helm-charts,hotfix/urgente,8918abcc028a29bacdff9622cda995272b18cc8b,nimal_backend,Rust,macos-latest,On-Prem,343,202,1014,deploy,Permission Error,GITHUB_TOKEN_PERMISSION_DENIED,CircleCI step deploy | working_directory=~/project/helm-charts | aws ecr get-login-password | An error occurred (AccessDeniedException): User arn:aws:sts::123456789012:assumed-role/github-actions is not authorized to perform ecr:GetAuthorizationToken | Exited with code 1,CRITICAL,91.97,14186,0,FALSE,FALSE,FALSE,FAIL,15,40,4,0,0.557
circleci-ci-templates-security-scan,54515dc3-98da-505d-af29-a8a33dc6df4e,2025-10-06T10:28:00,CircleCI,devops/ci-templates,develop,0b5d30c68944f07ec206938a1cc39c68acc76b51,maria_sre,Go,ubuntu-latest,AWS,497,412,33,None,None,None,CircleCI step build | working_directory=~/project/ci-templates | artifact ci-templates:0b5d30c6 published | all required checks passed,None,45.95,4498,0,FALSE,FALSE,FALSE,PASS,20,10,1,0,0.132
gitlab-deploypilot-ai-deploy-staging,pipeline/982020/job/2324450,2026-04-03T06:36:00,GitLab CI,devops/deploypilot-ai,develop,a0f5aca61c86d62481d4bbd86186b010fab6e339,carlos_dev,Python,macos-latest,On-Prem,275,320,205,build,Security Scan Failure,OWASP_DEP_CHECK_FAIL,Running with gitlab-runner 17.x | stage=build | $ make build | bandit -r src | Issue: [B105:hardcoded_password_string] Possible hardcoded password at /home/runner/work/deploypilot-ai/deploypilot-ai/src/orders/service.py:228 | ERROR: Job failed: exit code 1,CRITICAL,74.67,4357,1,FALSE,FALSE,FALSE,FAIL,11,4,3,0,0.184
gha-analytics-etl-deploy-staging,118000174589-3,2025-11-12T17:35:00,GitHub Actions,data/analytics-etl,feature/order-events,6486211c292cbfe28a6c6c14ab113b45266d8186,carlos_dev,C++,windows-latest,On-Prem,1283,943,275,None,None,None,Run ci job on ubuntu-latest | ##[group]refs/heads/feature/order-events | 2025-11-12 17:35:00 checkout 6486211c | dependencies restored from cache | build and tests completed successfully,None,71.92,6568,0,FALSE,FALSE,FALSE,PASS,62,32,10,0,0.483
ado-ci-templates-nightly-regression,20260630.11,2025-12-29T02:26:00,Azure DevOps,devops/ci-templates,hotfix/urgent-rollout,af222441dada895e318c5a14ea6b8446c0ab0d7b,dependabot[bot],NodeJS,windows-latest,Azure,589,1087,158,None,None,None,##[section]Starting: ci | Agent job on Azure Pipelines | 2025-12-29 02:26:00 checkout af222441 | dependencies restored from cache | build and tests completed successfully,None,69.12,2865,0,FALSE,FALSE,FALSE,PASS,61,10,11,0,0.262
ado-analytics-etl-pr-validation,20260619.28,2026-05-30T19:18:00,Azure DevOps,data/analytics-etl,master,2cdd46a4103707c57baa345b6e911bd18aeb7f3d,dependabot[bot],Rust,ubuntu-latest,Azure,358,1030,1037,build,Resource Exhaustion,CPU_LIMIT_EXCEEDED,##[section]Starting: build | Agent job on Azure Pipelines | cargo test --release | runner CPU throttled for 300s; job exceeded resource quota on self-hosted runner,CRITICAL,90.4,16983,1,FALSE,FALSE,TRUE,FAIL,82,16,2,0,0.522
ado-inventory-sync-worker-build-test-deploy,20260626.22,2026-04-07T13:33:00,Azure DevOps,ops/inventory-sync-worker,feature/pagos,5c6e2a3b53579f7aa26b323141e778d5c13e6431,junior_juan,NodeJS,macos-latest,None,1724,1375,293,deploy,Security Scan Failure,SNYK_VULNERABILITY,##[section]Starting: deploy | Agent job on Azure Pipelines | snyk test --severity-threshold=high | ✗ High severity vulnerability found in gin-gonic/gin; upgrade to patched version before release | ##[error]Bash exited with code 1,HIGH,76.58,23774,2,FALSE,FALSE,FALSE,FAIL,44,34,21,0,0.213
gha-model-serving-platform-security-scan,118000023202-3,2025-10-06T17:52:00,GitHub Actions,platform/model-serving-platform,ci/cd-proyecto,ebf52d9ae9989555c31ff4ab338f5c0149beb58a,github-actions[bot],Go,macos-latest,Azure,90,309,174,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | artifact model-serving-platform:ebf52d9a published | all required checks passed | warning: 1 non-blocking linter warnings recorded,None,34.06,3804,1,FALSE,FALSE,FALSE,PASS,3,2,1,0,0.058
gitlab-inventory-sync-worker-build-test-deploy,pipeline/1015352/job/2397770,2026-06-02T09:32:00,GitLab CI,ops/inventory-sync-worker,develop,69092e84fcbc6b04facb03640bc0a3f2c8c26f3e,release_manager,NodeJS,macos-latest,AWS,595,1173,214,build,Dependency Error,GO_SUM_MISMATCH,Running with gitlab-runner 17.x | stage=build | $ make build | mvn dependency:resolve | Could not find artifact com.company:models-client:jar:2.7.14 in internal-nexus (https://nexus.internal.example.com/repository/maven-public),HIGH,80.58,14686,2,FALSE,FALSE,FALSE,FAIL,91,34,9,0,0.189
gha-fraud-detection-api-build-test-deploy,118000216922-1,2025-11-23T01:02:00,GitHub Actions,platform-team/fraud-detection-api,ci/cd-proyecto,d781709bcc1dca3a938054647c93059c379687a7,platform_admin,Go,macos-latest,On-Prem,380,211,452,None,None,None,Run build job on ubuntu-latest | ##[group]refs/heads/ci/cd-proyecto | artifact fraud-detection-api:d781709b published | all required checks passed | warning: 3 non-blocking linter warnings recorded,None,22.89,1993,0,FALSE,FALSE,FALSE,PASS,5,11,3,0,0.176
